"Date_entered","Entered_by","Census_year","Census_date","Collected_by","Site","Transect_plot","Quad","Tag","2018tag","2019tag","Pick_color","Sword_color","Band","Band_color","Band_num","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Num_total_branches","Longest_leaf_cm","Herbivory","Category_herbivory","Buds","Year_marked","Notes","Stem_diam_mm_UFA","plant_id","original_census_year","age"
NA,NA,2020,2020-05-31,"Eva","TM2","seep","3.5R",NA,NA,NA,NA,NA,NA,"yellow",48,26,-19,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_3.5R_yellow_48",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.0R",NA,NA,NA,NA,NA,NA,"yellow",102,30,-13,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.0R_yellow_102",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.0R",NA,NA,NA,NA,NA,NA,"yellow",110,36,-8,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.0R_yellow_110",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.0R",NA,NA,NA,NA,NA,NA,"yellow",115,35,-10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.0R_yellow_115",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.0R",NA,NA,NA,NA,NA,NA,"yellow",58,30,-18,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.0R_yellow_58",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.0R",NA,NA,NA,NA,NA,NA,"yellow",123,30,-19,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.0R_yellow_123",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.0R",NA,NA,NA,NA,NA,NA,"yellow",21,46,-19,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.0R_yellow_21",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.5R",NA,NA,NA,NA,NA,NA,"yellow",36,12,-7,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.5R_yellow_36",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","5.5R",NA,NA,NA,NA,NA,NA,"yellow",138,49,-17,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_5.5R_yellow_138",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","6.5L",NA,NA,NA,NA,NA,NA,"yellow",112,22,12,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_6.5L_yellow_112",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","14R",NA,NA,NA,NA,NA,NA,"yellow",9,0,-20,"5.22",30,NA,"P",1,4,84,1,1,NA,"Y",NA,NA,NA,"new tag blue 61",5.22,"TM2_seep_14R_yellow_9",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13.5R",NA,NA,NA,NA,NA,NA,"yellow",106,47,-14,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13.5R_yellow_106",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13.5R",NA,NA,NA,NA,NA,NA,"yellow",7,8,-7,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13.5R_yellow_7",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13.5R",NA,NA,NA,NA,NA,NA,"yellow",114,19,-18,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13.5R_yellow_114",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13R",NA,NA,NA,NA,NA,NA,"yellow",60,41,0,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13R_yellow_60",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13R",NA,NA,NA,NA,NA,NA,"yellow",43,41,0,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13R_yellow_43",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13R",NA,NA,NA,NA,NA,NA,"yellow",113,5,-16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13R_yellow_113",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13L",NA,NA,NA,NA,NA,NA,"yellow",9,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13L_yellow_9",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","13L",NA,NA,NA,NA,NA,NA,"yellow",54,21,14,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_13L_yellow_54",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5L",NA,NA,NA,NA,NA,NA,"yellow",52,34,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_12.5L_yellow_52",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5L",NA,NA,NA,NA,NA,NA,"yellow",105,34,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_12.5L_yellow_105",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5L",NA,NA,NA,NA,NA,NA,"yellow",59,30,0,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_12.5L_yellow_59",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5L",NA,NA,NA,NA,NA,NA,"yellow",122,26,18,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_12.5L_yellow_122",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5R",NA,NA,NA,NA,NA,NA,"yellow",23,21,-16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_12.5R_yellow_23",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","11.5R",NA,NA,NA,NA,NA,NA,"yellow",121,40,0,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_11.5R_yellow_121",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","11.5R",NA,NA,NA,NA,NA,NA,"yellow",25,25,-10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_11.5R_yellow_25",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","11.5R",NA,NA,NA,NA,NA,NA,"yellow",37,50,-13,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_seep_11.5R_yellow_37",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","1.0L",NA,NA,NA,NA,NA,NA,"blue",654,2,4,"4.16",26.2,NA,"P",0,3,66,2,2,NA,"Y",NA,NA,NA,NA,4.16,"TM2_seep_1.0L_blue_654",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.0L",NA,NA,NA,NA,NA,NA,"blue",780,10,20,"1.87",31.4,NA,"P",0,19,62,1,1,NA,"Y",NA,NA,NA,NA,1.87,"TM2_seep_12.0L_blue_780",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5L",NA,NA,NA,NA,NA,NA,"blue",57,10,18,"9.18",29.6,NA,"P",0,13,51,1,1,NA,"Y",NA,NA,NA,NA,9.18,"TM2_seep_12.5L_blue_57",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5L",NA,NA,NA,NA,NA,NA,"blue",52,10,0,"1.89",26.5,NA,"P",0,10,73,1,1,NA,"Y",NA,NA,NA,NA,1.89,"TM2_seep_12.5L_blue_52",2020,1
NA,NA,2020,2020-05-31,"Eva","TM2","seep","12.5R",NA,NA,NA,NA,NA,NA,"blue",607,11,-14,"3.72",39.2,NA,"P",0,42,88,1,1,NA,"Y",NA,NA,NA,NA,3.72,"TM2_seep_12.5R_blue_607",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","lower","5.0",NA,NA,NA,"green",NA,NA,"blue",32,0,20,"1.8",13.8,NA,"B",0,0,NA,1,1,NA,"Y",NA,NA,NA,"not likely to flower",1.8,"TM2_lower_5.0_blue_32",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",136,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_136",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",56,NA,NA,"2.53",17,NA,"B",0,0,0,1,2,NA,"Y",NA,NA,NA,"one V branch",2.53,"TM2_outrcrop_NA_blue_56",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",72,NA,NA,"2.22",19.5,NA,"V",NA,NA,NA,NA,1,29,"Y",NA,NA,NA,NA,2.22,"TM2_outrcrop_NA_blue_72",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",652,NA,NA,"1.67",13.5,NA,"V",NA,NA,NA,NA,1,35,"Y",NA,NA,NA,NA,1.67,"TM2_outrcrop_NA_blue_652",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",608,NA,NA,"1.89",8,NA,"V",NA,NA,NA,NA,1,21,"Y",NA,NA,NA,NA,1.89,"TM2_outrcrop_NA_blue_608",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",63,NA,NA,"1.77",15,NA,"V",NA,NA,NA,NA,1,30,"Y",NA,NA,NA,NA,1.77,"TM2_outrcrop_NA_blue_63",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",4,NA,NA,"1.71",8,NA,"V",NA,NA,NA,NA,1,29,"Y",NA,NA,NA,NA,1.71,"TM2_outrcrop_NA_blue_4",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",604,NA,NA,"1.53",8.6,NA,"V",NA,NA,NA,NA,1,25,"Y",NA,NA,NA,NA,1.53,"TM2_outrcrop_NA_blue_604",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",79,NA,NA,"2.1",7.5,NA,"V",NA,NA,NA,NA,1,32,"Y",NA,NA,NA,NA,2.1,"TM2_outrcrop_NA_blue_79",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",90,NA,NA,"1.53",7.5,NA,"V",NA,NA,NA,NA,1,24,"Y",NA,NA,NA,NA,1.53,"TM2_outrcrop_NA_blue_90",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",768,NA,NA,"1.88",4.7,NA,"V",NA,NA,NA,NA,1,22,"Y",NA,NA,NA,NA,1.88,"TM2_outrcrop_NA_blue_768",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",76,NA,NA,"1.54",8.5,NA,"V",NA,NA,NA,NA,1,15,"Y",NA,NA,NA,NA,1.54,"TM2_outrcrop_NA_blue_76",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",702,NA,NA,"3.4",12.8,NA,"V",NA,NA,NA,NA,1,43,"Y",NA,NA,NA,"apex removed",3.4,"TM2_outrcrop_NA_blue_702",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",25,NA,NA,"1.7",3.6,NA,"V",NA,NA,NA,NA,1,20,"Y",NA,NA,NA,NA,1.7,"TM2_outrcrop_NA_blue_25",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",33,NA,NA,"1.78",8.1,NA,"V",NA,NA,NA,NA,1,21,"Y",NA,NA,NA,"apex removed",1.78,"TM2_outrcrop_NA_blue_33",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",34,NA,NA,"1.59",8.3,NA,"V",NA,NA,NA,NA,1,18,"Y",NA,NA,NA,NA,1.59,"TM2_outrcrop_NA_blue_34",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",8,NA,NA,"6.49",52.2,NA,"P",0,58,91,2,3,NA,"Y",NA,NA,NA,NA,6.49,"TM2_outrcrop_NA_blue_8",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",95,NA,NA,"2.25",15.5,NA,"B",0,0,NA,1,2,NA,"Y",NA,NA,NA,NA,2.25,"TM2_outrcrop_NA_blue_95",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",46,NA,NA,"1.77",7.5,NA,"V",NA,NA,NA,NA,1,24,"Y",NA,NA,NA,NA,1.77,"TM2_outrcrop_NA_blue_46",2020,1
NA,NA,2020,2020-05-31,"Eva, Laura","TM2","outrcrop",NA,NA,NA,NA,NA,NA,NA,"blue",5,NA,NA,"7.14",42,NA,"P",0,41,69,4,4,NA,"Y",NA,NA,NA,NA,7.14,"TM2_outrcrop_NA_blue_5",2020,1
NA,NA,2020,2020-05-31,"LCL, DRD","TM2","lower","14.5",NA,NA,NA,NA,NA,NA,"red",83,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_14.5_red_83",2019,2
NA,NA,2020,2020-05-31,"LCL, DRD","TM2","seep","6.5L",NA,NA,NA,NA,NA,NA,"blue",658,0,10,"4.4",34,NA,"P",0,36,85,1,1,NA,"Y",NA,NA,NA,NA,4.4,"TM2_seep_6.5L_blue_658",2020,1
NA,NA,2020,2020-05-31,"LCL, DRD","TM2","seep","15L",NA,NA,NA,NA,NA,NA,"blue",83,39,8,"1.05",20.5,NA,"P",0,0,NA,1,1,NA,"Y",NA,NA,NA,NA,1.05,"TM2_seep_15L_blue_83",2020,1
NA,NA,2020,2020-05-31,"LCL, DRD","TM2","seep","16R",NA,NA,NA,NA,NA,NA,"blue",42,30,-7,"1.25",9.7,NA,"B",0,0,NA,1,1,NA,"Y",NA,NA,NA,NA,1.25,"TM2_seep_16R_blue_42",2020,1
NA,NA,2020,2020-05-31,"LCL, DRD","TM2","seep","13.5R",NA,NA,NA,NA,NA,NA,"blue",77,39,-9,"2.93",17,NA,"P",0,0,NA,1,1,NA,"Y",NA,NA,NA,NA,2.93,"TM2_seep_13.5R_blue_77",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",127,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_127",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found",NA,"TM2_outcrop_NA_red_42",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",130,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_130",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",26,NA,NA,"3.02",45.5,NA,"P",0,20,72,2,3,NA,"Y",NA,NA,NA,NA,3.02,"TM2_outcrop_NA_red_26",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",47,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_47",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",45,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_45",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",33,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_33",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",56,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_56",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",166,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_166",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",170,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_170",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",78,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_78",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",12,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_12",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",162,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_162",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"yellow",20,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_yellow_20",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",125,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_125",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",30,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_30",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",59,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018 band",NA,"TM2_outcrop_NA_red_59",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",32,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_32",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",71,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018 band",NA,"TM2_outcrop_NA_red_71",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",135,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_135",2020,1
NA,NA,2020,2020-05-31,"JG, JS","TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",129,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_outcrop_NA_red_129",2020,1
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","3.0",NA,NA,NA,NA,NA,NA,"blue",764,31,30,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",NA,"TM2_upper_3.0_blue_764",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","5.5",NA,NA,NA,NA,NA,NA,"blue",761,38,20,NA,NA,NA,"X",NA,NA,NA,1,1,NA,NA,NA,NA,NA,"two stumps",NA,"TM2_upper_5.5_blue_761",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","6.5",NA,NA,NA,NA,NA,NA,"blue",7,25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",NA,"TM2_upper_6.5_blue_7",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","8.5",NA,NA,NA,NA,NA,NA,"blue",75,22,15,"<1",18.5,NA,"X",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"top broken, can't tell herb",0.5,"TM2_upper_8.5_blue_75",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","11.5",NA,NA,NA,NA,NA,NA,"blue",59,5,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stump",NA,"TM2_upper_11.5_blue_59",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","12.5",NA,NA,NA,NA,NA,NA,"blue",766,46,20,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",NA,"TM2_upper_12.5_blue_766",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","13.0",NA,NA,NA,NA,NA,NA,"blue",36,4,20,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",NA,"TM2_upper_13.0_blue_36",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","13.0",NA,NA,NA,NA,NA,NA,"blue",93,11,20,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",NA,"TM2_upper_13.0_blue_93",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","upper","14.5",NA,NA,NA,NA,NA,NA,"blue",656,46,11,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",NA,"TM2_upper_14.5_blue_656",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","3.0",NA,NA,NA,NA,NA,NA,"blue",59,24,16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"it looked like 54",NA,"TM2_lower_3.0_blue_59",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","3.0",NA,NA,NA,NA,NA,NA,"blue",40,16,19,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_3.0_blue_40",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","3.5",NA,NA,NA,"blue","yellow",NA,"purple",156,40,50,"3.35",48,NA,"P",0,14,6,1,1,NA,"Y",NA,NA,NA,NA,3.35,"TM2_lower_3.5_purple_156",2021,1
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","3.5",NA,NA,NA,NA,NA,NA,"blue",87,24,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_3.5_blue_87",2021,1
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","3.5",NA,NA,NA,NA,NA,NA,"blue",20,21,12,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_3.5_blue_20",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","4.0",NA,NA,NA,"orange","orange",NA,"purple",154,46,32,"2.35",33,NA,"P",0,6,8.5,1,1,NA,"Y",NA,NA,NA,NA,2.35,"TM2_lower_4.0_purple_154",2021,1
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","4.0",NA,NA,NA,NA,NA,NA,"blue",30,40,0,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_4.0_blue_30",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","4.5",NA,NA,NA,NA,NA,NA,"blue",760,27,23,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_4.5_blue_760",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","5.0",NA,NA,NA,"yellow","white",NA,"purple",159,11,20,"2.66",30,NA,"P",0,3,9.5,1,1,NA,"Y",NA,NA,NA,NA,2.66,"TM2_lower_5.0_purple_159",2021,1
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","5.0",NA,NA,NA,NA,NA,NA,"blue",35,29,18,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_5.0_blue_35",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","5.0",NA,NA,NA,NA,NA,NA,"blue",55,19,6,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_5.0_blue_55",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","5.0",NA,NA,NA,NA,NA,NA,"blue",45,4,16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_5.0_blue_45",2020,2
2021-09-03,"SER",2021,2021-05-26,NA,"TM2","lower","5.0",NA,NA,NA,NA,NA,NA,"blue",32,0,20,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2_lower_5.0_blue_32",2020,2
